date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:54:24	1410/1410	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-582%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/blue@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/blue@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:24	1151/1151	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-47f%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/aero.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/aero.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:25	1409/1409	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-581%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/aero@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/aero@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:25	1142/1142	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-476%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/grey.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/grey.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:25	1407/1407	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-57f%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/grey@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/grey@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:25	1139/1139	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-473%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/orange.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/orange.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:26	1407/1407	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-57f%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/orange@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/orange@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:26	1135/1135	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-46f%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/yellow.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/yellow.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:27	1406/1406	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-57e%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/yellow@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/yellow@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:27	1150/1150	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-47e%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/pink.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/pink.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:27	1409/1409	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-581%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/pink@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/pink@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:27	1132/1132	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-46c%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/purple.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/purple.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:28	1409/1409	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-581%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/purple@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/purple@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:28	2175/2175	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-87f%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/square.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/square.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:29	4478/4478	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-117e%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/square@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/square@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:29	2190/2190	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-88e%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/red.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/red.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:29	4490/4490	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-118a%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/red@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/red@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:30	2193/2193	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-891%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/green.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/green.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:30	4498/4498	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-1192%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/green@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/green@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:30	2167/2167	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-877%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/aero.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/aero.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:31	4455/4455	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-1167%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/aero@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/aero@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:31	2186/2186	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-88a%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/grey.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/grey.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:31	4483/4483	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-1183%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/grey@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/grey@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:31	2181/2181	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-885%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/orange.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/orange.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:32	4474/4474	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-117a%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/orange@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/orange@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:32	2131/2131	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-853%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/yellow.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/yellow.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:32	4385/4385	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-1121%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/yellow@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/yellow@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:33	2189/2189	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-88d%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/pink.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/pink.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:33	4479/4479	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-117f%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/pink@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/pink@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:33	2188/2188	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-88c%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/purple.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/purple.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:34	4501/4501	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-1195%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/purple@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/purple@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css)
13:54:34	1515/1515	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5eb%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/flat.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/flat.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:34	3217/3217	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-c91%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/flat@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/flat@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:35	1516/1516	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5ec%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/red.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/red.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:35	3276/3276	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-ccc%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/red@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/red@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:35	1444/1444	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5a4%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/green.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/green.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:35	3117/3117	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-c2d%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/green@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/green@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:36	1520/1520	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5f0%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/aero.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/aero.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:36	3218/3218	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-c92%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/aero@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/aero@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:36	1516/1516	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5ec%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:37	3217/3217	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-c91%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:37	1518/1518	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5ee%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:37	3275/3275	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-ccb%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:38	1516/1516	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5ec%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:38	3216/3216	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-c90%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:38	1522/1522	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5f2%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:39	3218/3218	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-c92%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:39	1519/1519	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5ef%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:39	3218/3218	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-c92%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
13:54:40	588/588	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-24c%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/line.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/line/line.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/_all.css)
13:54:40	1073/1073	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-431%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/line@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/line/line@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/_all.css)
13:54:40	6401/6401	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-1901%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.css)
13:54:41	16760/16760	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-4178%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.css)
13:54:41	1734/1734	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-6c6%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.css)
13:54:41	3446/3446	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-d76%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.css)
